doc_id	text	is_hate
1050	No wonder Lord Of The Rings is so hated by our social engineers .	0
7414	I have SeaMonkey open right now , I 've had it on my computer for about a week now , but I just ca n't get used to using it .	0
848	To Hell with Planet X !	0
9527	I 'd love to have her join our homeschool discussions .	0
4816	This is rattle snake territory .	0
8728	You're RIGHT .	0
5839	First impressions ...	0
9331	I hope you all listen to his thoughts in this video - YouTube - & #x202a ; Dr.	0
3113	I think Cork fans still use it anyway .	0
9025	Striking was n't even dominated by grappling when the rules were minimal , let alone now .	0
2730	Has anyone else heard this .	0
2959	His the little John of Ireland.Part of the system as the rest.When it comes down to it these types are more our enemy then the rest .	0
5155	If yer interested in chattin ' drop me a line .	0
7865	Sure, send me an IM on Goodreads or here telling me your Goodreads ID so I can invite you to join it .	0
9949	This would explain their need to get their people inside every organization including christian churches and force themselves into power positions no matter the cost to anyone else .	0
9682	Anyone white person would if they knew the truth .	0
10414	I joined the Marines .	0
560	The claim is that years ago India was a White Mans land mixing with the Negro .	0
10128	I was doing a Computer Science degree , but really disliked it so I 've left .	0
8599	Get armor for your kids !	0
9211	Historic vehicle Laurin Klement T. B 1899-1903 http://i4.ytimg.com/vi/cVQSTM-WTZk/mqdefault.jpg white loop-frame motorcycle with pedal start Awesome custom replica of 1900s Czech .	0
8147	But both Samis and Finns have N1C1 .	0
4196	Kapela OSP Radawie g.Z	0
2147	23 - White Supremacist - The 23rd letter of the alphabet is W. ROA - Race Over All - Rasa iznad svega SWP - Supreme White Power - Nadmoćna Bela Sila 100 % - 100 % White - 100 posto Belac-beo .	0
5164	I live in the Northern Jesery ( Essex ) but i have a Summer house in Ocean County also that im always at .	0
2609	One sign that you are living in a small town must be when your local library only has one book about Nordic languages , 50 pages thin and published in 1942 .	0
2759	there's no need for me to say anything ... all is said in the image of thaat old white guy in the end of one of the first videos .	0
10407	I like the fact that it was a hate crime she couldve kicked anyone out the same way .	0
850	Long time no post , Turbo , good to see you back .	0
8889	I'm more of a grappler than a striker , I would lunge out with a windpipe grab and bring them down to the floor .... my record for KO' ing someone with a choke is currently 3 secs	0
10103	If she continues worshipping negroes and homos the odds are good this scenario will repeat .	1
7406	It 's safe to do that if you are experienced I think .	0
842	Sometimes we just have to feel sorry for the wrongs of our ancestors or else we continue to mess up like they did .	0
5293	Is there one white woman here who would like to be my Queen Please check out this web site and see my pic and read all about me and if your interested drop me a line http://www.match.com/usearch/results...ngID=0&Theme=4Orjustgotomatch.com and look up user name of brokenheart4140 hope to hear from you soon	0
2323	Hello!	0
3714	I'm really sorry to say that due to the land we use being under water due to severe flooding we 've had to cancel the event .	0
411	This family that wants to complain about gays should come to San Francisco and raise some hell at these gay pride events .... a much better target ..... and these people in San Francisco openly blasphemied Christ with their parody of ' The Last Supper `` as their poster for their last event .	1
10055	Thats pretty similar for me .	0
3076	88 !	0
1590	I feel sorry for people living in Texas , i live in Australia and i always thought Texas was a basically white exclusive place to live .	0
10524	Do n't betray your race .	0
8271	Great show !	0
5624	I must admit when I first read it and saw the poster was in Sydney , I was suprised the poster did not pick up the PLE thread in the SFDU section , let alone the threads stickied in this forum .	0
7118	Sword might come in handy for a couple silent kills or close quarters combat against lightly armed enemies .	0
766	Just came from that nonsense posting Did my part .	0
5368	Long day , but very beautiful of course .	0
3042	Irish pupils are getting less teacher time too because they 're so busy helping the immigrant chrildren get up to date .	0
7255	I have found a website for the Teacher 's TV channel .	0
5464	Looks like JJT has again taken the lead .	0
8220	unless you teach math , but hell there 's a post on here that says math teachers want to teach social equality. and white privilege !	0
5794	The best thing about Thursday fest recently is the home made ice cream they make in front of you with liquid nitrogen !!!	0
4038	It was the same men who did all of it is what I 'm saying .	0
4286	In an unassuming family house on a dead end in Verl an internationally known musician a recording studio right has for years operated .	0
8195	In the next few weeks I 'm planning to buy a rifle in .308 Win/7.62NATO.	0
4193	PS .	0
7710	You've walked right into it again .	0
8091	I believe that every manufacturer uses the same thread for their dies and their die press .	0
6344	Seriously it is .	0
4669	30 years later we got married .	0
10694	I've never been too into sports , but I think I just found a new favorite team ...	0
6622	I know something that will really turn them on and that they will absolutely love and is very useful for shutting them up :	0
2439	The israeli prime minister says that he thinks this is a part of the growing anti-semitism in europe , but that statement is a part of the growing anti-scandianavism in israel !	0
3989	Manslaughter?	0
7798	I can easily get homework from my classmates .	0
5809	Burlington Coat Factory Hiring For New Store in Conroe | Houston 's Hiring | a Chron.com blog lots more to check out .	0
1652	Ukraine needs to rid itself of these Jewish Oligarchs .	1
1211	YouTube - Fight At Chuck E. Cheese In California !	0
1017	Allow me to apologize for my last post , as I was drinking heavily last night but you callin me a genetic lottery winner ? come on now I 've had my fair share of hard times just last week a yellow person came into my place of work and started making trouble .	1
6358	But she went on and on about how great koreans are under the guise of japanese name .	0
4474	Wishing a happy New Year to all Slavic brothers and sisters Let 's hope this will be a good year for us	0
7603	Hey, guys I 'm new to SF but I 've long had right wing views about immigration looking to join a white nationalist group I live in Huron county PM me if you have a group I could join or if you know of one in my area !	0
5782	We ca n't just keep running to the suburbs .	0
4367	The regime wants Germans to hate themselves , too bad that they are not already brown Muslims !	1
2455	hope one day i will be able to see finland withouth those * * * * ing monkey ass soumalian ... im glad .. because finland has lowest immigrate in europe ..... kick those * * * * ing soumalians ass .....	1
8190	Lars Andersen simply must be cast as an Elf by Peter Jackson in new Hobbit Lord Of The Rings movies .	0
2642	To be honest .. it frightens the living hell outta me .	0
3393	There is an active community here - you just need to get off the net to find it .	0
5788	Will be able to elect our own mayor soon .	0
9219	I love her voice !	0
5118	if any one has any info on the austin texas band Straight Laced any info please contact me at skinranger@yahoo.com white power 88	0
